0;16.0437314659039;_a7_;{'d0': {'_a7_': 0.48823217841557354, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 5.231930825293317};32.0874629318078;0.0
46170;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46171;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46172;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46173;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46174;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46175;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46176;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46177;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46178;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46179;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46180;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46181;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46182;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46183;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46184;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46185;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46186;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46187;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46188;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46189;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46190;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46191;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46192;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46193;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46194;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46195;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46196;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46197;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46198;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46199;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46200;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46201;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46202;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46203;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46204;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46205;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46206;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46207;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46208;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46209;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46210;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46211;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46212;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46213;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46214;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46215;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46216;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46217;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46218;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46219;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46220;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46221;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46222;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46223;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46224;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46225;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46226;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46227;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46228;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46229;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46230;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46231;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46232;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46233;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46234;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46235;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46236;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46237;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46238;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46239;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46240;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46241;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46242;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46243;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46244;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46245;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46246;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46247;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46248;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46249;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46250;-2.43112274091542;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049030006
46251;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46252;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46253;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46254;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46255;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46256;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46257;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46258;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46259;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
46260;-2.43112274091549;(y + _a4_);{'d0': {'_a4_': 0.11948217841476905, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3200727680856836};-16.7034475798909;5.920601049029791
