0;19.6574702640870;_a6_;{'d0': {'_a6_': 0.49915563956523623, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 5.901687650940423};39.3149405281739;0.0
39925;17.8780274252483;-((((_a4_ + cos(x)) * y) * _a7_));{'d0': {'_a4_': -0.2689777847540695, '_a7_': -2.266646973471687, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.241449603930758};-14.6776479918320;25.216851421164282
39926;18.8736938388377;-((((_a4_ + cos(x)) * y) / _a7_));{'d0': {'_a4_': -0.26897775064448176, '_a7_': -0.44118032987848327, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.241449603930759};-14.6776479918320;26.212517834753683
39927;18.8736938388377;-((((_a4_ + cos(x)) * y) / _a7_));{'d0': {'_a4_': -0.26897775064448176, '_a7_': -0.44118032987848327, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.241449603930759};-14.6776479918320;26.212517834753683
39928;18.8736938388377;-((((_a4_ + cos(x)) * y) / _a7_));{'d0': {'_a4_': -0.26897775064448176, '_a7_': -0.44118032987848327, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.241449603930759};-14.6776479918320;26.212517834753683
39929;18.8736938388377;-((((_a4_ + cos(x)) * y) / _a7_));{'d0': {'_a4_': -0.26897775064448176, '_a7_': -0.44118032987848327, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.241449603930759};-14.6776479918320;26.212517834753683
39930;18.8736938388377;-((((_a4_ + cos(x)) * y) / _a7_));{'d0': {'_a4_': -0.26897775064448176, '_a7_': -0.44118032987848327, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.241449603930759};-14.6776479918320;26.212517834753683
39931;18.8736938388377;-((((_a4_ + cos(x)) * y) / _a7_));{'d0': {'_a4_': -0.26897775064448176, '_a7_': -0.44118032987848327, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.241449603930759};-14.6776479918320;26.212517834753683
39932;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
39933;18.8736938388377;-((((_a4_ + cos(x)) * y) / _a7_));{'d0': {'_a4_': -0.26897775064448176, '_a7_': -0.44118032987848327, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.241449603930759};-14.6776479918320;26.212517834753683
39934;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
39935;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
39936;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
39937;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
39938;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
39939;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
39940;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39941;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39942;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39943;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39944;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39945;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39946;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39947;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39948;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39949;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39950;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39951;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39952;18.8736938388377;-((((_a4_ + cos(x)) * y) / _a7_));{'d0': {'_a4_': -0.26897775064448176, '_a7_': -0.44118032987848327, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.241449603930759};-14.6776479918320;26.212517834753683
39953;18.8736938388377;-((((_a4_ + cos(x)) * y) / _a7_));{'d0': {'_a4_': -0.26897775064448176, '_a7_': -0.44118032987848327, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.241449603930759};-14.6776479918320;26.212517834753683
39954;18.8736938388377;-((((_a4_ + cos(x)) * y) / _a7_));{'d0': {'_a4_': -0.26897775064448176, '_a7_': -0.44118032987848327, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.241449603930759};-14.6776479918320;26.212517834753683
39955;18.8736938388377;-((((_a4_ + cos(x)) * y) / _a7_));{'d0': {'_a4_': -0.26897775064448176, '_a7_': -0.44118032987848327, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.241449603930759};-14.6776479918320;26.212517834753683
39956;18.8736938388377;-((((_a4_ + cos(x)) * y) / _a7_));{'d0': {'_a4_': -0.26897775064448176, '_a7_': -0.44118032987848327, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.241449603930759};-14.6776479918320;26.212517834753683
39957;18.8736938388377;-((((_a4_ + cos(x)) * y) / _a7_));{'d0': {'_a4_': -0.26897775064448176, '_a7_': -0.44118032987848327, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.241449603930759};-14.6776479918320;26.212517834753683
39958;18.8736938388377;-((((_a4_ + cos(x)) * y) / _a7_));{'d0': {'_a4_': -0.26897775064448176, '_a7_': -0.44118032987848327, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.241449603930759};-14.6776479918320;26.212517834753683
39959;18.8736938388377;-((((_a4_ + cos(x)) * y) / _a7_));{'d0': {'_a4_': -0.26897775064448176, '_a7_': -0.44118032987848327, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.241449603930759};-14.6776479918320;26.212517834753683
39960;18.8736938388377;-((((_a4_ + cos(x)) * y) / _a7_));{'d0': {'_a4_': -0.26897775064448176, '_a7_': -0.44118032987848327, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.241449603930759};-14.6776479918320;26.212517834753683
39961;18.2111162513645;-((((_a4_ + _a6_) * y) / _a7_));{'d0': {'_a4_': -1.619938642592159, '_a6_': 3.3127857739607354, '_a7_': -1.309135132753002, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0}};{'d0': 2.5078976151634156};-3.84398358163847;20.133108042183682
39962;18.2111162513645;-((((_a4_ + _a6_) * y) / _a7_));{'d0': {'_a4_': -1.619938642592159, '_a6_': 3.3127857739607354, '_a7_': -1.309135132753002, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0}};{'d0': 2.5078976151634156};-3.84398358163847;20.133108042183682
39963;18.2111162513645;-((((_a4_ + _a6_) * y) / _a7_));{'d0': {'_a4_': -1.619938642592159, '_a6_': 3.3127857739607354, '_a7_': -1.309135132753002, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0}};{'d0': 2.5078976151634156};-3.84398358163847;20.133108042183682
39964;18.2111162513645;-((((_a4_ + _a6_) * y) / _a7_));{'d0': {'_a4_': -1.619938642592159, '_a6_': 3.3127857739607354, '_a7_': -1.309135132753002, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0}};{'d0': 2.5078976151634156};-3.84398358163847;20.133108042183682
39965;18.2111162513645;-((((_a4_ + _a6_) * y) / _a7_));{'d0': {'_a4_': -1.619938642592159, '_a6_': 3.3127857739607354, '_a7_': -1.309135132753002, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0}};{'d0': 2.5078976151634156};-3.84398358163847;20.133108042183682
39966;18.2111162513645;-((((_a4_ + _a6_) * y) / _a7_));{'d0': {'_a4_': -1.619938642592159, '_a6_': 3.3127857739607354, '_a7_': -1.309135132753002, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0}};{'d0': 2.5078976151634156};-3.84398358163847;20.133108042183682
39967;18.2111162513645;-((((_a4_ + _a6_) * y) / _a7_));{'d0': {'_a4_': -1.619938642592159, '_a6_': 3.3127857739607354, '_a7_': -1.309135132753002, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0}};{'d0': 2.5078976151634156};-3.84398358163847;20.133108042183682
39968;18.2111162513645;-((((_a4_ + _a6_) * y) / _a7_));{'d0': {'_a4_': -1.619938642592159, '_a6_': 3.3127857739607354, '_a7_': -1.309135132753002, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0}};{'d0': 2.5078976151634156};-3.84398358163847;20.133108042183682
39969;18.2111162513645;-((((_a4_ + _a6_) * y) / _a7_));{'d0': {'_a4_': -1.619938642592159, '_a6_': 3.3127857739607354, '_a7_': -1.309135132753002, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0}};{'d0': 2.5078976151634156};-3.84398358163847;20.133108042183682
39970;18.2111162513645;-((((_a4_ + _a6_) * y) / _a7_));{'d0': {'_a4_': -1.619938642592159, '_a6_': 3.3127857739607354, '_a7_': -1.309135132753002, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0}};{'d0': 2.5078976151634156};-3.84398358163847;20.133108042183682
39971;18.2111162513645;-((((_a4_ + _a6_) * y) / _a7_));{'d0': {'_a4_': -1.619938642592159, '_a6_': 3.3127857739607354, '_a7_': -1.309135132753002, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0}};{'d0': 2.5078976151634156};-3.84398358163847;20.133108042183682
39972;18.2111162513645;-((((_a4_ + _a6_) * y) / _a7_));{'d0': {'_a4_': -1.619938642592159, '_a6_': 3.3127857739607354, '_a7_': -1.309135132753002, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0}};{'d0': 2.5078976151634156};-3.84398358163847;20.133108042183682
39973;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39974;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39975;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39976;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39977;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39978;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39979;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39980;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39981;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39982;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39983;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39984;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39985;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39986;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39987;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39988;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39989;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39990;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39991;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39992;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39993;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39994;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39995;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39996;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39997;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39998;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
39999;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40000;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40001;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40002;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40003;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40004;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40005;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40006;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40007;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40008;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40009;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40010;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40011;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
