0;7.29904799348758;-(_a3_);{'d0': {'_a3_': 0.5879497563067726, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 3.457777488035447};7.23820166645439;3.6799471602603897
35058;7.55593613151542;((_a2_ * sin(pow2(x))) + _a5_);{'d0': {'_a2_': 0.655984934334988, '_a5_': -0.7450721068505775, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.830674319765868};-26.8239532784581;20.96791277074437
35059;7.55593613151542;((_a2_ * sin(pow2(x))) + _a5_);{'d0': {'_a2_': 0.655984934334988, '_a5_': -0.7450721068505775, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.830674319765868};-26.8239532784581;20.96791277074437
35060;12.9152681616254;((_a2_ * sin(pow2(x))) + log(_a3_));{'d0': {'_a2_': 0.6559849293919776, '_a3_': 0.47470006979832446, '_a0_': 1.0, '_a1_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8306743197658681};-26.8239532784581;26.32724480085437
35061;12.9152681616254;((_a2_ * sin(pow2(x))) + log(_a3_));{'d0': {'_a2_': 0.6559849293919776, '_a3_': 0.47470006979832446, '_a0_': 1.0, '_a1_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8306743197658681};-26.8239532784581;26.32724480085437
35062;12.9152681616254;((_a2_ * sin(pow2(x))) + log(_a3_));{'d0': {'_a2_': 0.6559849293919776, '_a3_': 0.47470006979832446, '_a0_': 1.0, '_a1_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8306743197658681};-26.8239532784581;26.32724480085437
35063;12.9152681616254;((_a2_ * sin(pow2(x))) + log(_a3_));{'d0': {'_a2_': 0.6559849293919776, '_a3_': 0.47470006979832446, '_a0_': 1.0, '_a1_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8306743197658681};-26.8239532784581;26.32724480085437
35064;12.9152681616254;((_a2_ * sin(pow2(x))) + log(_a3_));{'d0': {'_a2_': 0.6559849293919776, '_a3_': 0.47470006979832446, '_a0_': 1.0, '_a1_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8306743197658681};-26.8239532784581;26.32724480085437
35065;12.9152681616254;((_a2_ * sin(pow2(x))) + log(_a3_));{'d0': {'_a2_': 0.6559849293919776, '_a3_': 0.47470006979832446, '_a0_': 1.0, '_a1_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8306743197658681};-26.8239532784581;26.32724480085437
35066;12.9152681616254;((_a2_ * sin(pow2(x))) + log(_a3_));{'d0': {'_a2_': 0.6559849293919776, '_a3_': 0.47470006979832446, '_a0_': 1.0, '_a1_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8306743197658681};-26.8239532784581;26.32724480085437
35067;12.9152681616254;((_a2_ * sin(pow2(x))) + log(_a3_));{'d0': {'_a2_': 0.6559849293919776, '_a3_': 0.47470006979832446, '_a0_': 1.0, '_a1_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8306743197658681};-26.8239532784581;26.32724480085437
35068;12.9152681616254;((_a2_ * sin(pow2(x))) + log(_a3_));{'d0': {'_a2_': 0.6559849293919776, '_a3_': 0.47470006979832446, '_a0_': 1.0, '_a1_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8306743197658681};-26.8239532784581;26.32724480085437
35069;12.9152681616254;((_a2_ * sin(pow2(x))) + log(_a3_));{'d0': {'_a2_': 0.6559849293919776, '_a3_': 0.47470006979832446, '_a0_': 1.0, '_a1_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8306743197658681};-26.8239532784581;26.32724480085437
35070;12.9152681616254;((_a2_ * sin(pow2(x))) + log(_a3_));{'d0': {'_a2_': 0.6559849293919776, '_a3_': 0.47470006979832446, '_a0_': 1.0, '_a1_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8306743197658681};-26.8239532784581;26.32724480085437
35071;12.9152681616254;((_a2_ * sin(pow2(x))) + log(_a3_));{'d0': {'_a2_': 0.6559849293919776, '_a3_': 0.47470006979832446, '_a0_': 1.0, '_a1_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.8306743197658681};-26.8239532784581;26.32724480085437
35072;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35073;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35074;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35075;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35076;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35077;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35078;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35079;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35080;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35081;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35082;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35083;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35084;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35085;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35086;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35087;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35088;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35089;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35090;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35091;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35092;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35093;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35094;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35095;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35096;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35097;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35098;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35099;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35100;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35101;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35102;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35103;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35104;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35105;14.3618216988541;(_a1_ * -((exp(-(x)) ** (x * _a4_))));{'d0': {'_a1_': 0.7715026057919154, '_a4_': 1.295772460673736, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7616437951963566};-29.1301751994629;28.926909298585535
35106;14.3618216988541;(_a1_ * -((exp(-(x)) ** (x * _a4_))));{'d0': {'_a1_': 0.7715026057919154, '_a4_': 1.295772460673736, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7616437951963566};-29.1301751994629;28.926909298585535
35107;14.3618216988541;(_a1_ * -((exp(-(x)) ** (x * _a4_))));{'d0': {'_a1_': 0.7715026057919154, '_a4_': 1.295772460673736, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7616437951963566};-29.1301751994629;28.926909298585535
35108;14.3618216988541;(_a1_ * -((exp(-(x)) ** (x * _a4_))));{'d0': {'_a1_': 0.7715026057919154, '_a4_': 1.295772460673736, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7616437951963566};-29.1301751994629;28.926909298585535
35109;14.3618216988541;(_a1_ * -((exp(-(x)) ** (x * _a4_))));{'d0': {'_a1_': 0.7715026057919154, '_a4_': 1.295772460673736, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7616437951963566};-29.1301751994629;28.926909298585535
35110;14.3618216988541;(_a1_ * -((exp(-(x)) ** (x * _a4_))));{'d0': {'_a1_': 0.7715026057919154, '_a4_': 1.295772460673736, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7616437951963566};-29.1301751994629;28.926909298585535
35111;14.3618216988541;(_a1_ * -((exp(-(x)) ** (x * _a4_))));{'d0': {'_a1_': 0.7715026057919154, '_a4_': 1.295772460673736, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7616437951963566};-29.1301751994629;28.926909298585535
35112;14.3618216988541;(_a1_ * -((exp(-(x)) ** (x * _a4_))));{'d0': {'_a1_': 0.7715026057919154, '_a4_': 1.295772460673736, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7616437951963566};-29.1301751994629;28.926909298585535
35113;14.3618216988541;(_a1_ * -((exp(-(x)) ** (x * _a4_))));{'d0': {'_a1_': 0.7715026057919154, '_a4_': 1.295772460673736, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7616437951963566};-29.1301751994629;28.926909298585535
35114;14.3618216988541;(_a1_ * -((exp(-(x)) ** (x * _a4_))));{'d0': {'_a1_': 0.7715026057919154, '_a4_': 1.295772460673736, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7616437951963566};-29.1301751994629;28.926909298585535
35115;18.0427790145449;(-(_a7_) * -((exp(-(x)) ** (x * _a4_))));{'d0': {'_a4_': 1.2957790567370315, '_a7_': -0.7715032394934509, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 1.7616437951628179};-29.1301752006052;32.60786661484749
35116;18.0427790145449;(-(_a7_) * -((exp(-(x)) ** (x * _a4_))));{'d0': {'_a4_': 1.2957790567370315, '_a7_': -0.7715032394934509, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 1.7616437951628179};-29.1301752006052;32.60786661484749
35117;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35118;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35119;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35120;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35121;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35122;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35123;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35124;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35125;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35126;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35127;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35128;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35129;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35130;7.62278591604920;(_a6_ + (_a6_ / (_a3_ + (x * x))));{'d0': {'_a3_': 0.278728887729472, '_a6_': -0.17766745442869705, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 1.7507619045300848};-29.5019520298083;22.373761930953364
35131;11.2098650253285;((_a2_ * sqrt(pow2(x))) + cos(_a4_));{'d0': {'_a2_': 0.5971846023453019, '_a4_': 2.566726238403778, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7619301580381408};-29.1204227317849;25.77007639122085
35132;11.2098650253285;((_a2_ * sqrt(pow2(x))) + cos(_a4_));{'d0': {'_a2_': 0.5971846023453019, '_a4_': 2.566726238403778, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7619301580381408};-29.1204227317849;25.77007639122085
35133;11.2098650253285;((_a2_ * sqrt(pow2(x))) + cos(_a4_));{'d0': {'_a2_': 0.5971846023453019, '_a4_': 2.566726238403778, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7619301580381408};-29.1204227317849;25.77007639122085
35134;11.2098650253285;((_a2_ * sqrt(pow2(x))) + cos(_a4_));{'d0': {'_a2_': 0.5971846023453019, '_a4_': 2.566726238403778, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7619301580381408};-29.1204227317849;25.77007639122085
35135;11.2098650253285;((_a2_ * sqrt(pow2(x))) + cos(_a4_));{'d0': {'_a2_': 0.5971846023453019, '_a4_': 2.566726238403778, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7619301580381408};-29.1204227317849;25.77007639122085
35136;11.2098650253285;((_a2_ * sqrt(pow2(x))) + cos(_a4_));{'d0': {'_a2_': 0.5971846023453019, '_a4_': 2.566726238403778, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.7619301580381408};-29.1204227317849;25.77007639122085
